,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,neglogprob
0,0.8373249228572396,0.5,1.5623850962688501,0.5,0.5523814149548627,0.799984847699337,,0.2517639223188188,,0.7621291208942952,36.53646224877476
2,0.6626165774760171,0.5,0.3699594195962991,0.5,0.41446939400304794,0.7999841629031246,,0.2517643366944386,,0.7621290378581165,36.536462248776985
1,0.8201786969365906,0.5,0.1965535086132375,0.5,0.0962332700671008,4.2571035256874605,,0.02075164836344944,,-0.24456753510703338,97.93315216396387
